Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
gilt_185285819,,,,,,,,,,One Color,,L,,,,,,,deny,manual,299.99,,True,True,,asset2.ruecdn.com/images/product/121151/1211515325_RLLDTH_1.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285819,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,299.99,,True,True,,asset1.ruecdn.com/images/product/121151/1211515325_RLLDTH_2.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285819,,,,,,,,,,One Color,,XXL,,,,,,,deny,manual,299.99,,True,True,,asset2.ruecdn.com/images/product/121151/1211515325_RLLA_1.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285819,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121151/1211515325_RLLA_2.jpg,6,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285808,The North Face Freethinker Futurelight Pant,"<ul>
<li>Color/pattern: rosin green</li>
<li>Inseam approximately 32in</li>
<li>Model is 6'1.5 and is wearing a size medium. Measurements may vary slightly by size.</li>
<li>Design details: The lightest, most breathable FUTURELIGHT pant, the Freethinker, is fully waterproof and can integrate with the Freethinker Jacket to keep the most challenging frontside conditions from ruining the fun.</li>
<li>Full side zip entry</li>
<li>Body: 50D 124 g/m FUTURELIGHT 3L100% recycled polyester with 100% recycled nylon tricot backer and durable water-repellent (DWR) finish</li>
<li>Kickpatches: 420D x 500D 235 g/m 100% nylon with non-PFC durable water-repellent (non-PFC DWR) finish</li>
<li>Machine wash</li>
<li>Imported</li>
</ul>",The North Face,,The North Face Freethinker Futurelight Pant,"Men, Clothing, Activewear & Loungewear",True,https://www.gilt.com/boutique/product/212471/185285808/?dsi=CAT-2140890951--a05a52ab-faee-40e5-b7b1-8b9f2dae1289&lsi=a6601dea-c3ec-4501-983c-526d4fd4f4b2&pos=10&fromPlp=true,Color,One Color,Size,S,,,,,,,deny,manual,198.00,,True,True,,asset2.ruecdn.com/images/product/121151/1211515326_RLLZ_1.jpg,1,,False,,,,,,,The North Face Freethinker Futurelight Pant,,,False,,,,,,asset2.ruecdn.com/images/product/121151/1211515326_RLLZ_1.jpg,g,,,active
gilt_185285808,,,,,,,,,,One Color,,M,,,,,,,deny,manual,198.00,,True,True,,asset2.ruecdn.com/images/product/121151/1211515326_RLLZ_2.jpg,2,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285808,,,,,,,,,,One Color,,L,,,,,,,deny,manual,198.00,,True,True,,asset2.ruecdn.com/images/product/121151/1211515326_RLLZ_3.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285808,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,198.00,,True,True,,asset1.ruecdn.com/images/product/121151/1211515326_RLLDTH_1.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285808,,,,,,,,,,One Color,,XXL,,,,,,,deny,manual,198.00,,True,True,,asset1.ruecdn.com/images/product/121151/1211515326_RLLDTH_2.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285808,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121151/1211515326_RLLDTH_3.jpg,6,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285808,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121151/1211515326_RLLA_1.jpg,7,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285808,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121151/1211515326_RLLA_2.jpg,8,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285808,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121151/1211515326_RLLA_3.jpg,9,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285805,The North Face Seymore Pant,"<ul>
<li>Color/pattern: timber tan</li>
<li>Inseam approximately 31in</li>
<li>Model is 6'1.5 and is wearing a size medium. Measurements may vary slightly by size.</li>
<li>Design details: The Mens Seymore Pants are snowsport pants with waterproof, breathable DryVent 2L technology. An efficient, considered design ensures that you'll be comfortable as you move beyond your comfort zone.</li>
<li>Solid: 200D x 200D 163 g/m DryVent 2L100% recycled nylon with non-PFC durable water-repellent (non-PFC DWR) finish</li>
<li>Machine wash</li>
<li>Imported</li>
</ul>",The North Face,,The North Face Seymore Pant,"Men, Clothing, Activewear & Loungewear",True,https://www.gilt.com/boutique/product/212471/185285805/?dsi=CAT-2140890951--a05a52ab-faee-40e5-b7b1-8b9f2dae1289&lsi=a6601dea-c3ec-4501-983c-526d4fd4f4b2&pos=11&fromPlp=true,Color,One Color,Size,S,,,,,,,deny,manual,59.99,,True,True,,asset1.ruecdn.com/images/product/121151/1211515342_RLLZ_1.jpg,1,,False,,,,,,,The North Face Seymore Pant,,,False,,,,,,asset1.ruecdn.com/images/product/121151/1211515342_RLLZ_1.jpg,g,,,active
gilt_185285805,,,,,,,,,,One Color,,M,,,,,,,deny,manual,59.99,,True,True,,asset1.ruecdn.com/images/product/121151/1211515342_RLLZ_2.jpg,2,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285805,,,,,,,,,,One Color,,L,,,,,,,deny,manual,59.99,,True,True,,asset1.ruecdn.com/images/product/121151/1211515342_RLLDTH_1.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285805,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,59.99,,True,True,,asset2.ruecdn.com/images/product/121151/1211515342_RLLDTH_2.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285805,,,,,,,,,,One Color,,XXL,,,,,,,deny,manual,59.99,,True,True,,asset1.ruecdn.com/images/product/121151/1211515342_RLLA_1.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
gilt_185285805,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121151/1211515342_RLLA_2.jpg,6,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443723,Nike Essential Volley Short,"<ul>
<li>About the brand: Innovative and inspirational athletic wear.</li>
<li>Essential Volley Short in iron grey with elasticized waist with inner drawstring, dual side seam pockets and built-in mesh brief</li>
<li>Inseam approximately 7in</li>
<li>Model is 6'2.5 and is wearing a size medium. Measurements may vary slightly by size.</li>
<li>Shell: 100% polyester</li>
<li>Lining: 50% polyester, 50% recycled polyester</li>
<li>Machine wash</li>
<li>Imported</li>
</ul>",Nike,,Nike Essential Volley Short,"Men, Clothing, Activewear & Loungewear",True,https://www.gilt.com/boutique/product/159293/186443723/?dsi=CAT-2140890951--a05a52ab-faee-40e5-b7b1-8b9f2dae1289&lsi=a6601dea-c3ec-4501-983c-526d4fd4f4b2&pos=12&fromPlp=true,Color,One Color,Size,S,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459306_RLLZ_1.jpg,1,,False,,,,,,,Nike Essential Volley Short,,,False,,,,,,asset2.ruecdn.com/images/product/121145/1211459306_RLLZ_1.jpg,g,,,active
gilt_186443723,,,,,,,,,,One Color,,M,,,,,,,deny,manual,29.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459306_RLLZ_2.jpg,2,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443723,,,,,,,,,,One Color,,L,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459306_RLLZ_3.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443723,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,29.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459306_RLLDTH_1.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443723,,,,,,,,,,One Color,,2X,,,,,,,deny,manual,29.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459306_RLLDTH_2.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443723,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121145/1211459306_RLLDTH_3.jpg,6,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443723,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121145/1211459306_RLLA_1.jpg,7,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443723,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121145/1211459306_RLLA_2.jpg,8,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443723,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121145/1211459306_RLLA_3.jpg,9,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443844,Nike Volley Short,"<ul>
<li>About the brand: Innovative and inspirational athletic wear.</li>
<li>Volley Short in ironstone with stretch waistband, loop back pocket and internal mesh pocket water repellent finish, built-in mesh brie and leg vents</li>
<li>Inseam approximately 9in</li>
<li>Model is 6'0 and is wearing a size medium. Measurements may vary slightly by size.</li>
<li>Belted waist</li>
<li>90% polyester, 10% spandex</li>
<li>Machine wash</li>
<li>Imported</li>
</ul>",Nike,,Nike Volley Short,"Men, Clothing, Activewear & Loungewear",True,https://www.gilt.com/boutique/product/159293/186443844/?dsi=CAT-2140890951--a05a52ab-faee-40e5-b7b1-8b9f2dae1289&lsi=a6601dea-c3ec-4501-983c-526d4fd4f4b2&pos=13&fromPlp=true,Color,One Color,Size,S,,,,,,,deny,manual,39.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459332_RLLZ_1.jpg,1,,False,,,,,,,Nike Volley Short,,,False,,,,,,asset2.ruecdn.com/images/product/121145/1211459332_RLLZ_1.jpg,g,,,active
gilt_186443844,,,,,,,,,,One Color,,M,,,,,,,deny,manual,39.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459332_RLLZ_2.jpg,2,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443844,,,,,,,,,,One Color,,L,,,,,,,deny,manual,39.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459332_RLLDTH_1.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443844,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,39.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459332_RLLDTH_2.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443844,,,,,,,,,,One Color,,2X,,,,,,,deny,manual,39.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459332_RLLA_1.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443844,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121145/1211459332_RLLA_2.jpg,6,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443735,Nike Volley Short,"<ul>
<li>About the brand: Innovative and inspirational athletic wear.</li>
<li>Volley Short in iron grey with stretch waistband, loop back pocket and internal mesh pocket water repellent finish, built-in mesh, brief and leg vents</li>
<li>Inseam approximately 9in</li>
<li>Model is 6'0 and is wearing a size medium. Measurements may vary slightly by size.</li>
<li>90% polyester, 10% spandex</li>
<li>Machine wash</li>
<li>Imported</li>
</ul>",Nike,,Nike Volley Short,"Men, Clothing, Activewear & Loungewear",True,https://www.gilt.com/boutique/product/159293/186443735/?dsi=CAT-2140890951--a05a52ab-faee-40e5-b7b1-8b9f2dae1289&lsi=a6601dea-c3ec-4501-983c-526d4fd4f4b2&pos=14&fromPlp=true,Color,One Color,Size,S,,,,,,,deny,manual,29.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459302_RLLZ_1.jpg,1,,False,,,,,,,Nike Volley Short,,,False,,,,,,asset1.ruecdn.com/images/product/121145/1211459302_RLLZ_1.jpg,g,,,active
gilt_186443735,,,,,,,,,,One Color,,M,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459302_RLLZ_2.jpg,2,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443735,,,,,,,,,,One Color,,L,,,,,,,deny,manual,29.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459302_RLLDTH_1.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443735,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459302_RLLDTH_2.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443735,,,,,,,,,,One Color,,2X,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459302_RLLA_1.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443735,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121145/1211459302_RLLA_2.jpg,6,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443703,Nike Essential Volley Short,"<ul>
<li>About the brand: Innovative and inspirational athletic wear.</li>
<li>Essential Volley Short in smoke grey with elasticized waist with inner drawstring, dual side seam pockets and built-in mesh brief</li>
<li>Inseam approximately 7in</li>
<li>Model is 6'2.5 and is wearing a size medium. Measurements may vary slightly by size.</li>
<li>Shell: 100% polyester</li>
<li>Lining: 50% polyester, 50% recycled polyester</li>
<li>Machine wash</li>
<li>Imported</li>
</ul>",Nike,,Nike Essential Volley Short,"Men, Clothing, Activewear & Loungewear",True,https://www.gilt.com/boutique/product/159293/186443703/?dsi=CAT-2140890951--a05a52ab-faee-40e5-b7b1-8b9f2dae1289&lsi=a6601dea-c3ec-4501-983c-526d4fd4f4b2&pos=15&fromPlp=true,Color,One Color,Size,S,,,,,,,deny,manual,29.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459307_RLLZ_1.jpg,1,,False,,,,,,,Nike Essential Volley Short,,,False,,,,,,asset1.ruecdn.com/images/product/121145/1211459307_RLLZ_1.jpg,g,,,active
gilt_186443703,,,,,,,,,,One Color,,M,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459307_RLLZ_2.jpg,2,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443703,,,,,,,,,,One Color,,L,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459307_RLLZ_3.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443703,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459307_RLLDTH_1.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443703,,,,,,,,,,One Color,,2X,,,,,,,deny,manual,29.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459307_RLLDTH_2.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443703,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121145/1211459307_RLLDTH_3.jpg,6,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443703,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121145/1211459307_RLLA_1.jpg,7,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443703,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121145/1211459307_RLLA_2.jpg,8,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443703,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121145/1211459307_RLLA_3.jpg,9,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388133,Nike Volley Short,"<ul>
<li>About the brand: Innovative and inspirational athletic wear.</li>
<li>Volley Short in light smoke grey with stretch waistband, loop back pocket and internal mesh pocket water repellent finish, built-in mesh, brief and leg vents</li>
<li>Inseam approximately 9in</li>
<li>Model is 6'0 and is wearing a size medium. Measurements may vary slightly by size.</li>
<li>Exterior drawcord</li>
<li>90% polyester, 10% spandex</li>
<li>Machine wash</li>
<li>Imported</li>
</ul>",Nike,,Nike Volley Short,"Men, Clothing, Activewear & Loungewear",True,https://www.gilt.com/boutique/product/214862/186388133/?dsi=CAT-2140890951--a05a52ab-faee-40e5-b7b1-8b9f2dae1289&lsi=a6601dea-c3ec-4501-983c-526d4fd4f4b2&pos=16&fromPlp=true,Color,One Color,Size,S,,,,,,,deny,manual,29.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459303_RLLZ_1.jpg,1,,False,,,,,,,Nike Volley Short,,,False,,,,,,asset1.ruecdn.com/images/product/121145/1211459303_RLLZ_1.jpg,g,,,active
gilt_186388133,,,,,,,,,,One Color,,M,,,,,,,deny,manual,29.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459303_RLLZ_2.jpg,2,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388133,,,,,,,,,,One Color,,L,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459303_RLLZ_3.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388133,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459303_RLLDTH_1.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388133,,,,,,,,,,One Color,,2X,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459303_RLLDTH_2.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388133,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121145/1211459303_RLLDTH_3.jpg,6,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388133,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121145/1211459303_RLLA_1.jpg,7,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388133,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121145/1211459303_RLLA_2.jpg,8,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388133,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121145/1211459303_RLLA_3.jpg,9,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388134,Nike Hydrogu T-Shirt,"<ul>
<li>About the brand: Innovative and inspirational athletic wear.</li>
<li>Hydrogu T-Shirt in particle grey with raglan-sleeved swim shirt, UPF 40+ sun protection, recycled silicone logo patch on the pocket, and Dri-Fit technology</li>
<li>Model is 6'0 and is wearing a size . Measurements may vary slightly by size.</li>
<li>100% polyester</li>
<li>Machine wash</li>
<li>Imported</li>
</ul>",Nike,,Nike Hydrogu T-Shirt,"Men, Clothing, Activewear & Loungewear",True,https://www.gilt.com/boutique/product/214862/186388134/?dsi=CAT-2140890951--a05a52ab-faee-40e5-b7b1-8b9f2dae1289&lsi=a6601dea-c3ec-4501-983c-526d4fd4f4b2&pos=17&fromPlp=true,Color,One Color,Size,S,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459323_RLLZ_1.jpg,1,,False,,,,,,,Nike Hydrogu T-Shirt,,,False,,,,,,asset2.ruecdn.com/images/product/121145/1211459323_RLLZ_1.jpg,g,,,active
gilt_186388134,,,,,,,,,,One Color,,M,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459323_RLLZ_2.jpg,2,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388134,,,,,,,,,,One Color,,L,,,,,,,deny,manual,29.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459323_RLLDTH_1.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388134,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,29.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459323_RLLDTH_2.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388134,,,,,,,,,,One Color,,2X,,,,,,,deny,manual,29.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459323_RLLA_1.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
gilt_186388134,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121145/1211459323_RLLA_2.jpg,6,,,,,,,,,,,,,,,,,,,g,,,
gilt_183610743,Nike Hydrogu T-Shirt,"<ul>
<li>About the brand: Innovative and inspirational athletic wear.</li>
<li>Hydrogu T-Shirt in copa with raglan-sleeved swim shirt, UPF 40+ sun protection, recycled silicone logo patch on the pocket, and Dri-Fit technology</li>
<li>Model is 6'0 and is wearing a size . Measurements may vary slightly by size.</li>
<li>100% polyester</li>
<li>Machine wash</li>
<li>Imported</li>
</ul>",Nike,,Nike Hydrogu T-Shirt,"Men, Clothing, Activewear & Loungewear",True,https://www.gilt.com/boutique/product/207643/183610743/?dsi=CAT-2140890951--a05a52ab-faee-40e5-b7b1-8b9f2dae1289&lsi=a6601dea-c3ec-4501-983c-526d4fd4f4b2&pos=18&fromPlp=true,Color,One Color,Size,S,,,,,,,deny,manual,25.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459313_RLLZ_1.jpg,1,,False,,,,,,,Nike Hydrogu T-Shirt,,,False,,,,,,asset1.ruecdn.com/images/product/121145/1211459313_RLLZ_1.jpg,g,,,active
gilt_183610743,,,,,,,,,,One Color,,M,,,,,,,deny,manual,25.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459313_RLLZ_2.jpg,2,,,,,,,,,,,,,,,,,,,g,,,
gilt_183610743,,,,,,,,,,One Color,,L,,,,,,,deny,manual,25.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459313_RLLDTH_1.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_183610743,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,25.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459313_RLLDTH_2.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_183610743,,,,,,,,,,One Color,,2X,,,,,,,deny,manual,25.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459313_RLLA_1.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
gilt_183610743,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121145/1211459313_RLLA_2.jpg,6,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443828,Nike Volley Short,"<ul>
<li>About the brand: Innovative and inspirational athletic wear.</li>
<li>Volley Short in marine blue with stretch waistband, loop back pocket and internal mesh pocket water repellent finish, built-in mesh brie and leg vents</li>
<li>Inseam approximately 9in</li>
<li>Model is 6'0 and is wearing a size medium. Measurements may vary slightly by size.</li>
<li>Exterior drawcord</li>
<li>90% polyester, 10% spandex</li>
<li>Machine wash</li>
<li>Imported</li>
</ul>",Nike,,Nike Volley Short,"Men, Clothing, Activewear & Loungewear",True,https://www.gilt.com/boutique/product/159293/186443828/?dsi=CAT-2140890951--a05a52ab-faee-40e5-b7b1-8b9f2dae1289&lsi=a6601dea-c3ec-4501-983c-526d4fd4f4b2&pos=19&fromPlp=true,Color,One Color,Size,S,,,,,,,deny,manual,39.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459333_RLLZ_1.jpg,1,,False,,,,,,,Nike Volley Short,,,False,,,,,,asset1.ruecdn.com/images/product/121145/1211459333_RLLZ_1.jpg,g,,,active
gilt_186443828,,,,,,,,,,One Color,,M,,,,,,,deny,manual,39.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459333_RLLZ_2.jpg,2,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443828,,,,,,,,,,One Color,,L,,,,,,,deny,manual,39.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459333_RLLZ_3.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443828,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,39.99,,True,True,,asset2.ruecdn.com/images/product/121145/1211459333_RLLDTH_1.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443828,,,,,,,,,,One Color,,2X,,,,,,,deny,manual,39.99,,True,True,,asset1.ruecdn.com/images/product/121145/1211459333_RLLDTH_2.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443828,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121145/1211459333_RLLDTH_3.jpg,6,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443828,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121145/1211459333_RLLA_1.jpg,7,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443828,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset2.ruecdn.com/images/product/121145/1211459333_RLLA_2.jpg,8,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443828,,,,,,,,,,,,,,,,,,,deny,manual,,,True,True,,asset1.ruecdn.com/images/product/121145/1211459333_RLLA_3.jpg,9,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443738,Nike Essential Volley Short,"<ul>
<li>About the brand: Innovative and inspirational athletic wear.</li>
<li>Essential Volley Short in chorine blue with elasticized waist with inner drawstring, dual side seam pockets and built-in mesh brief</li>
<li>Inseam approximately 7in</li>
<li>Model is 6'2.5 and is wearing a size medium. Measurements may vary slightly by size.</li>
<li>Shell: 100% polyester</li>
<li>Lining: 50% polyester, 50% recycled polyester</li>
<li>Machine wash</li>
<li>Imported</li>
</ul>",Nike,,Nike Essential Volley Short,"Men, Clothing, Activewear & Loungewear",True,https://www.gilt.com/boutique/product/159293/186443738/?dsi=CAT-2140890951--a05a52ab-faee-40e5-b7b1-8b9f2dae1289&lsi=a6601dea-c3ec-4501-983c-526d4fd4f4b2&pos=20&fromPlp=true,Color,One Color,Size,S,,,,,,,deny,manual,25.00,,True,True,,asset1.ruecdn.com/images/product/121145/1211459309_RLLZ_1.jpg,1,,False,,,,,,,Nike Essential Volley Short,,,False,,,,,,asset1.ruecdn.com/images/product/121145/1211459309_RLLZ_1.jpg,g,,,active
gilt_186443738,,,,,,,,,,One Color,,M,,,,,,,deny,manual,25.00,,True,True,,asset2.ruecdn.com/images/product/121145/1211459309_RLLZ_2.jpg,2,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443738,,,,,,,,,,One Color,,L,,,,,,,deny,manual,25.00,,True,True,,asset2.ruecdn.com/images/product/121145/1211459309_RLLZ_3.jpg,3,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443738,,,,,,,,,,One Color,,XL,,,,,,,deny,manual,25.00,,True,True,,asset1.ruecdn.com/images/product/121145/1211459309_RLLDTH_1.jpg,4,,,,,,,,,,,,,,,,,,,g,,,
gilt_186443738,,,,,,,,,,One Color,,2X,,,,,,,deny,manual,25.00,,True,True,,asset2.ruecdn.com/images/product/121145/1211459309_RLLDTH_2.jpg,5,,,,,,,,,,,,,,,,,,,g,,,
